Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/kg)	Enthalpy (l, kJ/kg)	Entropy (l, J/g*K)	Cv (l, J/g*K)	Cp (l, J/g*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/kg)	Enthalpy (v, kJ/kg)	Entropy (v, J/g*K)	Cv (v, J/g*K)	Cp (v, J/g*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
273.33	3.5018	926.35	0.0010795	196.66	200.44	1.0015	0.94527	2.5479	534.77	0.43721	100.09	0.10894	0.0044509	98.207	0.010183	395.13	430.79	1.8443	0.87342	1.8732	211.94	14.200	14.580	0.020465
273.45	3.5132	925.61	0.0010804	196.95	200.74	1.0026	0.94551	2.5518	533.62	0.44048	99.872	0.10879	0.0044286	98.593	0.010143	395.08	430.71	1.8436	0.87426	1.8791	211.87	14.181	14.592	0.020510
273.58	3.5246	924.87	0.0010812	197.23	201.04	1.0037	0.94575	2.5557	532.47	0.44375	99.658	0.10864	0.0044063	98.980	0.010103	395.03	430.64	1.8429	0.87510	1.8850	211.80	14.162	14.605	0.020555
273.70	3.5361	924.12	0.0010821	197.52	201.34	1.0047	0.94599	2.5597	531.33	0.44704	99.444	0.10850	0.0043841	99.367	0.010064	394.98	430.57	1.8422	0.87594	1.8909	211.73	14.144	14.618	0.020600
273.82	3.5475	923.38	0.0010830	197.80	201.64	1.0058	0.94623	2.5636	530.18	0.45034	99.232	0.10835	0.0043620	99.755	0.010025	394.93	430.49	1.8415	0.87678	1.8969	211.66	14.125	14.631	0.020645
273.94	3.5589	922.64	0.0010838	198.09	201.94	1.0068	0.94648	2.5676	529.04	0.45366	99.020	0.10821	0.0043400	100.14	0.0099856	394.88	430.42	1.8408	0.87762	1.9029	211.58	14.107	14.644	0.020690
274.07	3.5704	921.90	0.0010847	198.37	202.24	1.0079	0.94672	2.5716	527.90	0.45699	98.809	0.10806	0.0043180	100.53	0.0099469	394.83	430.34	1.8401	0.87846	1.9089	211.51	14.089	14.657	0.020736
274.19	3.5818	921.16	0.0010856	198.65	202.54	1.0089	0.94697	2.5756	526.76	0.46033	98.598	0.10792	0.0042961	100.92	0.0099084	394.78	430.27	1.8395	0.87930	1.9150	211.44	14.070	14.670	0.020782
274.31	3.5932	920.42	0.0010865	198.94	202.84	1.0100	0.94721	2.5797	525.63	0.46369	98.389	0.10777	0.0042743	101.32	0.0098702	394.73	430.19	1.8388	0.88014	1.9211	211.37	14.052	14.683	0.020828
274.43	3.6047	919.67	0.0010873	199.22	203.14	1.0110	0.94746	2.5837	524.49	0.46706	98.180	0.10763	0.0042525	101.71	0.0098322	394.68	430.12	1.8381	0.88099	1.9273	211.30	14.034	14.696	0.020874
274.55	3.6161	918.93	0.0010882	199.50	203.44	1.0120	0.94771	2.5878	523.36	0.47044	97.971	0.10748	0.0042309	102.10	0.0097944	394.62	430.04	1.8374	0.88183	1.9334	211.23	14.015	14.709	0.020920
274.67	3.6275	918.19	0.0010891	199.79	203.74	1.0131	0.94796	2.5919	522.23	0.47384	97.764	0.10734	0.0042093	102.49	0.0097568	394.57	429.96	1.8367	0.88268	1.9396	211.16	13.997	14.722	0.020966
274.79	3.6390	917.45	0.0010900	200.07	204.04	1.0141	0.94821	2.5961	521.10	0.47725	97.557	0.10720	0.0041878	102.89	0.0097194	394.52	429.89	1.8360	0.88352	1.9459	211.08	13.979	14.735	0.021013
274.91	3.6504	916.71	0.0010909	200.35	204.33	1.0152	0.94846	2.6002	519.98	0.48067	97.351	0.10705	0.0041663	103.28	0.0096823	394.47	429.81	1.8353	0.88437	1.9522	211.01	13.961	14.748	0.021060
275.03	3.6618	915.97	0.0010917	200.63	204.63	1.0162	0.94871	2.6044	518.85	0.48411	97.145	0.10691	0.0041449	103.68	0.0096454	394.41	429.73	1.8347	0.88521	1.9585	210.94	13.943	14.761	0.021107
275.15	3.6733	915.23	0.0010926	200.91	204.93	1.0172	0.94897	2.6086	517.73	0.48757	96.940	0.10677	0.0041236	104.07	0.0096086	394.36	429.65	1.8340	0.88606	1.9649	210.87	13.925	14.774	0.021154
275.27	3.6847	914.49	0.0010935	201.19	205.22	1.0183	0.94922	2.6128	516.61	0.49103	96.736	0.10663	0.0041024	104.47	0.0095721	394.30	429.57	1.8333	0.88691	1.9713	210.80	13.907	14.787	0.021201
275.39	3.6961	913.75	0.0010944	201.47	205.52	1.0193	0.94948	2.6171	515.49	0.49452	96.532	0.10649	0.0040812	104.87	0.0095358	394.25	429.49	1.8326	0.88776	1.9777	210.72	13.889	14.800	0.021249
275.51	3.7075	913.01	0.0010953	201.75	205.81	1.0203	0.94973	2.6214	514.37	0.49801	96.329	0.10635	0.0040601	105.27	0.0094997	394.19	429.42	1.8319	0.88861	1.9842	210.65	13.871	14.813	0.021296
275.62	3.7190	912.27	0.0010962	202.03	206.11	1.0213	0.94999	2.6257	513.26	0.50153	96.127	0.10620	0.0040391	105.67	0.0094638	394.14	429.34	1.8312	0.88946	1.9907	210.58	13.853	14.826	0.021344
275.74	3.7304	911.52	0.0010971	202.31	206.40	1.0224	0.95025	2.6300	512.14	0.50505	95.925	0.10606	0.0040182	106.07	0.0094281	394.08	429.26	1.8305	0.89031	1.9972	210.51	13.835	14.840	0.021392
275.86	3.7418	910.78	0.0010980	202.59	206.70	1.0234	0.95051	2.6344	511.03	0.50859	95.724	0.10592	0.0039973	106.47	0.0093926	394.03	429.17	1.8299	0.89117	2.0038	210.44	13.817	14.853	0.021441
275.98	3.7533	910.04	0.0010988	202.87	206.99	1.0244	0.95077	2.6388	509.92	0.51215	95.524	0.10578	0.0039765	106.87	0.0093573	393.97	429.09	1.8292	0.89202	2.0105	210.36	13.800	14.866	0.021489
276.09	3.7647	909.30	0.0010997	203.15	207.29	1.0254	0.95103	2.6432	508.82	0.51572	95.324	0.10564	0.0039557	107.27	0.0093222	393.92	429.01	1.8285	0.89287	2.0171	210.29	13.782	14.879	0.021538
276.21	3.7761	908.56	0.0011006	203.42	207.58	1.0264	0.95129	2.6476	507.71	0.51931	95.125	0.10550	0.0039350	107.67	0.0092872	393.86	428.93	1.8278	0.89373	2.0238	210.22	13.764	14.893	0.021587
276.33	3.7876	907.82	0.0011015	203.70	207.87	1.0275	0.95155	2.6521	506.61	0.52291	94.927	0.10536	0.0039144	108.08	0.0092525	393.80	428.85	1.8271	0.89459	2.0306	210.14	13.746	14.906	0.021636
276.44	3.7990	907.08	0.0011024	203.98	208.17	1.0285	0.95181	2.6566	505.50	0.52653	94.729	0.10523	0.0038939	108.48	0.0092180	393.75	428.76	1.8265	0.89544	2.0374	210.07	13.729	14.919	0.021685
276.56	3.8104	906.34	0.0011033	204.26	208.46	1.0295	0.95208	2.6611	504.40	0.53016	94.531	0.10509	0.0038734	108.89	0.0091836	393.69	428.68	1.8258	0.89630	2.0442	210.00	13.711	14.933	0.021734
276.68	3.8219	905.60	0.0011042	204.53	208.75	1.0305	0.95234	2.6656	503.30	0.53381	94.335	0.10495	0.0038530	109.30	0.0091495	393.63	428.60	1.8251	0.89716	2.0511	209.93	13.694	14.946	0.021784
276.79	3.8333	904.86	0.0011051	204.81	209.04	1.0315	0.95261	2.6702	502.21	0.53747	94.139	0.10481	0.0038327	109.70	0.0091155	393.57	428.51	1.8244	0.89802	2.0580	209.85	13.676	14.959	0.021834
276.91	3.8447	904.12	0.0011061	205.08	209.34	1.0325	0.95287	2.6748	501.11	0.54115	93.943	0.10467	0.0038124	110.11	0.0090817	393.51	428.43	1.8237	0.89888	2.0650	209.78	13.659	14.973	0.021884
277.02	3.8562	903.38	0.0011070	205.36	209.63	1.0335	0.95314	2.6794	500.02	0.54485	93.748	0.10454	0.0037922	110.52	0.0090481	393.45	428.35	1.8231	0.89974	2.0720	209.71	13.641	14.986	0.021934
277.14	3.8676	902.64	0.0011079	205.63	209.92	1.0345	0.95341	2.6841	498.93	0.54856	93.554	0.10440	0.0037720	110.93	0.0090146	393.40	428.26	1.8224	0.90061	2.0791	209.63	13.624	15.000	0.021985
277.25	3.8790	901.90	0.0011088	205.91	210.21	1.0355	0.95367	2.6887	497.84	0.55229	93.360	0.10426	0.0037520	111.34	0.0089814	393.34	428.17	1.8217	0.90147	2.0862	209.56	13.606	15.013	0.022036
277.37	3.8905	901.15	0.0011097	206.18	210.50	1.0365	0.95394	2.6935	496.75	0.55603	93.167	0.10412	0.0037320	111.75	0.0089483	393.28	428.09	1.8210	0.90234	2.0933	209.49	13.589	15.027	0.022087
277.48	3.9019	900.41	0.0011106	206.46	210.79	1.0375	0.95421	2.6982	495.67	0.55979	92.974	0.10399	0.0037120	112.17	0.0089154	393.22	428.00	1.8203	0.90320	2.1005	209.41	13.571	15.040	0.022138
277.59	3.9133	899.67	0.0011115	206.73	211.08	1.0385	0.95448	2.7030	494.58	0.56357	92.782	0.10385	0.0036921	112.58	0.0088827	393.16	427.92	1.8197	0.90407	2.1078	209.34	13.554	15.054	0.022189
277.71	3.9248	898.93	0.0011124	207.00	211.37	1.0395	0.95475	2.7078	493.50	0.56736	92.591	0.10372	0.0036723	112.99	0.0088501	393.09	427.83	1.8190	0.90494	2.1151	209.26	13.537	15.068	0.022241
277.82	3.9362	898.19	0.0011134	207.28	211.66	1.0405	0.95502	2.7126	492.42	0.57117	92.400	0.10358	0.0036526	113.41	0.0088177	393.03	427.74	1.8183	0.90581	2.1224	209.19	13.519	15.081	0.022293
277.93	3.9476	897.45	0.0011143	207.55	211.95	1.0415	0.95529	2.7175	491.34	0.57500	92.209	0.10345	0.0036329	113.82	0.0087855	392.97	427.65	1.8176	0.90668	2.1298	209.12	13.502	15.095	0.022345
278.05	3.9591	896.70	0.0011152	207.82	212.24	1.0425	0.95557	2.7224	490.26	0.57885	92.019	0.10331	0.0036133	114.24	0.0087534	392.91	427.57	1.8169	0.90756	2.1372	209.04	13.485	15.109	0.022397
278.16	3.9705	895.96	0.0011161	208.10	212.53	1.0435	0.95584	2.7273	489.19	0.58271	91.830	0.10318	0.0035937	114.66	0.0087216	392.85	427.48	1.8163	0.90843	2.1447	208.97	13.468	15.122	0.022450
278.27	3.9819	895.22	0.0011170	208.37	212.82	1.0445	0.95611	2.7322	488.11	0.58659	91.641	0.10304	0.0035742	115.08	0.0086898	392.79	427.39	1.8156	0.90930	2.1522	208.89	13.451	15.136	0.022502
278.38	3.9934	894.48	0.0011180	208.64	213.10	1.0455	0.95639	2.7372	487.04	0.59048	91.453	0.10291	0.0035548	115.50	0.0086583	392.72	427.30	1.8149	0.91018	2.1598	208.82	13.433	15.150	0.022555
278.50	4.0048	893.74	0.0011189	208.91	213.39	1.0465	0.95666	2.7423	485.97	0.59440	91.265	0.10277	0.0035354	115.92	0.0086269	392.66	427.21	1.8142	0.91106	2.1674	208.74	13.416	15.164	0.022609
278.61	4.0162	892.99	0.0011198	209.18	213.68	1.0475	0.95694	2.7473	484.90	0.59833	91.078	0.10264	0.0035161	116.34	0.0085956	392.60	427.12	1.8136	0.91194	2.1751	208.67	13.399	15.178	0.022662
278.72	4.0277	892.25	0.0011208	209.45	213.97	1.0485	0.95721	2.7524	483.84	0.60227	90.891	0.10251	0.0034969	116.76	0.0085646	392.53	427.03	1.8129	0.91282	2.1828	208.59	13.382	15.192	0.022716
278.83	4.0391	891.51	0.0011217	209.72	214.26	1.0494	0.95749	2.7575	482.77	0.60624	90.705	0.10237	0.0034777	117.18	0.0085336	392.47	426.94	1.8122	0.91370	2.1906	208.52	13.365	15.205	0.022770
278.94	4.0505	890.76	0.0011226	209.99	214.54	1.0504	0.95776	2.7627	481.71	0.61022	90.519	0.10224	0.0034586	117.61	0.0085029	392.40	426.84	1.8115	0.91458	2.1985	208.45	13.348	15.219	0.022824
279.05	4.0619	890.02	0.0011236	210.27	214.83	1.0514	0.95804	2.7678	480.65	0.61423	90.334	0.10211	0.0034395	118.03	0.0084723	392.34	426.75	1.8108	0.91546	2.2064	208.37	13.331	15.233	0.022878
279.16	4.0734	889.28	0.0011245	210.54	215.12	1.0524	0.95832	2.7731	479.59	0.61825	90.149	0.10198	0.0034205	118.46	0.0084418	392.27	426.66	1.8102	0.91635	2.2143	208.29	13.314	15.247	0.022933
279.27	4.0848	888.53	0.0011255	210.80	215.40	1.0534	0.95860	2.7783	478.53	0.62229	89.965	0.10184	0.0034016	118.88	0.0084115	392.21	426.57	1.8095	0.91724	2.2223	208.22	13.297	15.261	0.022988
279.38	4.0962	887.79	0.0011264	211.07	215.69	1.0543	0.95888	2.7836	477.47	0.62634	89.781	0.10171	0.0033827	119.31	0.0083814	392.14	426.47	1.8088	0.91812	2.2304	208.14	13.280	15.276	0.023043
279.49	4.1077	887.04	0.0011273	211.34	215.97	1.0553	0.95915	2.7889	476.42	0.63042	89.598	0.10158	0.0033639	119.74	0.0083514	392.08	426.38	1.8081	0.91901	2.2385	208.07	13.263	15.290	0.023099
279.60	4.1191	886.30	0.0011283	211.61	216.26	1.0563	0.95943	2.7943	475.36	0.63451	89.415	0.10145	0.0033451	120.17	0.0083215	392.01	426.29	1.8075	0.91991	2.2466	207.99	13.246	15.304	0.023154
279.71	4.1305	885.55	0.0011292	211.88	216.55	1.0573	0.95972	2.7997	474.31	0.63863	89.233	0.10132	0.0033264	120.60	0.0082918	391.94	426.19	1.8068	0.92080	2.2549	207.92	13.229	15.318	0.023210
279.82	4.1420	884.81	0.0011302	212.15	216.83	1.0582	0.96000	2.8051	473.26	0.64276	89.051	0.10119	0.0033078	121.03	0.0082622	391.87	426.10	1.8061	0.92169	2.2631	207.84	13.213	15.332	0.023267
279.93	4.1534	884.06	0.0011311	212.42	217.12	1.0592	0.96028	2.8106	472.21	0.64691	88.870	0.10106	0.0032892	121.47	0.0082328	391.81	426.00	1.8054	0.92259	2.2715	207.77	13.196	15.346	0.023323
280.04	4.1648	883.32	0.0011321	212.69	217.40	1.0602	0.96056	2.8161	471.17	0.65108	88.689	0.10093	0.0032707	121.90	0.0082035	391.74	425.91	1.8047	0.92348	2.2799	207.69	13.179	15.361	0.023380
280.15	4.1763	882.57	0.0011331	212.95	217.69	1.0612	0.96084	2.8216	470.12	0.65527	88.508	0.10079	0.0032523	122.33	0.0081744	391.67	425.81	1.8041	0.92438	2.2883	207.61	13.162	15.375	0.023437
280.26	4.1877	881.82	0.0011340	213.22	217.97	1.0621	0.96112	2.8272	469.08	0.65948	88.328	0.10067	0.0032339	122.77	0.0081454	391.60	425.71	1.8034	0.92528	2.2969	207.54	13.145	15.389	0.023494
280.36	4.1991	881.08	0.0011350	213.49	218.25	1.0631	0.96141	2.8328	468.04	0.66371	88.149	0.10054	0.0032155	123.20	0.0081166	391.53	425.62	1.8027	0.92619	2.3054	207.46	13.128	15.404	0.023552
280.47	4.2106	880.33	0.0011359	213.76	218.54	1.0641	0.96169	2.8385	467.00	0.66796	87.970	0.10041	0.0031972	123.64	0.0080879	391.46	425.52	1.8020	0.92709	2.3141	207.39	13.112	15.418	0.023610
280.58	4.2220	879.58	0.0011369	214.02	218.82	1.0650	0.96198	2.8442	465.96	0.67223	87.791	0.10028	0.0031790	124.08	0.0080593	391.39	425.42	1.8014	0.92799	2.3228	207.31	13.095	15.432	0.023668
280.69	4.2334	878.83	0.0011379	214.29	219.11	1.0660	0.96226	2.8499	464.92	0.67652	87.613	0.10015	0.0031608	124.52	0.0080308	391.32	425.32	1.8007	0.92890	2.3316	207.23	13.078	15.447	0.023726
280.79	4.2449	878.08	0.0011388	214.56	219.39	1.0670	0.96255	2.8557	463.89	0.68083	87.435	0.10002	0.0031427	124.96	0.0080025	391.25	425.22	1.8000	0.92981	2.3404	207.16	13.062	15.461	0.023785
280.90	4.2563	877.33	0.0011398	214.82	219.67	1.0679	0.96283	2.8615	462.85	0.68516	87.258	0.099891	0.0031247	125.40	0.0079744	391.18	425.12	1.7993	0.93072	2.3493	207.08	13.045	15.476	0.023844
281.01	4.2677	876.59	0.0011408	215.09	219.96	1.0689	0.96312	2.8674	461.82	0.68951	87.081	0.099762	0.0031067	125.84	0.0079463	391.11	425.02	1.7986	0.93163	2.3582	207.00	13.028	15.491	0.023903
281.11	4.2792	875.84	0.0011418	215.35	220.24	1.0698	0.96341	2.8733	460.79	0.69389	86.904	0.099634	0.0030888	126.29	0.0079184	391.04	424.92	1.7980	0.93254	2.3673	206.93	13.011	15.505	0.023963
281.22	4.2906	875.09	0.0011427	215.62	220.52	1.0708	0.96369	2.8793	459.76	0.69828	86.728	0.099507	0.0030709	126.73	0.0078906	390.97	424.82	1.7973	0.93346	2.3764	206.85	12.995	15.520	0.024023
281.33	4.3020	874.34	0.0011437	215.88	220.80	1.0718	0.96398	2.8853	458.73	0.70269	86.553	0.099379	0.0030531	127.18	0.0078630	390.90	424.72	1.7966	0.93438	2.3855	206.77	12.978	15.535	0.024083
281.43	4.3135	873.59	0.0011447	216.15	221.09	1.0727	0.96427	2.8913	457.70	0.70713	86.377	0.099252	0.0030353	127.62	0.0078355	390.82	424.62	1.7959	0.93529	2.3948	206.70	12.962	15.549	0.024143
281.54	4.3249	872.83	0.0011457	216.41	221.37	1.0737	0.96456	2.8974	456.68	0.71158	86.203	0.099125	0.0030176	128.07	0.0078081	390.75	424.52	1.7953	0.93622	2.4041	206.62	12.945	15.564	0.024204
281.64	4.3363	872.08	0.0011467	216.68	221.65	1.0746	0.96485	2.9035	455.66	0.71606	86.028	0.098998	0.0029999	128.52	0.0077808	390.68	424.42	1.7946	0.93714	2.4134	206.54	12.928	15.579	0.024265
281.75	4.3478	871.33	0.0011477	216.94	221.93	1.0756	0.96514	2.9096	454.63	0.72056	85.854	0.098871	0.0029823	128.97	0.0077537	390.60	424.32	1.7939	0.93806	2.4229	206.46	12.912	15.594	0.024326
281.85	4.3592	870.58	0.0011487	217.21	222.22	1.0765	0.96543	2.9159	453.61	0.72508	85.680	0.098745	0.0029648	129.42	0.0077267	390.53	424.21	1.7932	0.93899	2.4324	206.39	12.895	15.609	0.024388
281.96	4.3706	869.82	0.0011497	217.47	222.50	1.0775	0.96572	2.9221	452.60	0.72963	85.507	0.098619	0.0029473	129.87	0.0076998	390.46	424.11	1.7925	0.93992	2.4420	206.31	12.879	15.624	0.024450
282.06	4.3821	869.07	0.0011507	217.74	222.78	1.0784	0.96602	2.9284	451.58	0.73419	85.334	0.098493	0.0029299	130.33	0.0076730	390.38	424.00	1.7919	0.94085	2.4516	206.23	12.862	15.639	0.024512
282.17	4.3935	868.32	0.0011517	218.00	223.06	1.0794	0.96631	2.9348	450.56	0.73878	85.162	0.098367	0.0029125	130.78	0.0076464	390.31	423.90	1.7912	0.94178	2.4614	206.15	12.846	15.654	0.024575
282.27	4.4049	867.56	0.0011527	218.26	223.34	1.0803	0.96660	2.9412	449.55	0.74339	84.990	0.098242	0.0028952	131.24	0.0076198	390.23	423.80	1.7905	0.94271	2.4712	206.07	12.829	15.669	0.024638
282.38	4.4163	866.81	0.0011537	218.53	223.62	1.0813	0.96690	2.9476	448.53	0.74803	84.818	0.098117	0.0028779	131.69	0.0075934	390.15	423.69	1.7898	0.94365	2.4811	206.00	12.813	15.684	0.024701
282.48	4.4278	866.05	0.0011547	218.79	223.90	1.0822	0.96719	2.9541	447.52	0.75268	84.647	0.097992	0.0028607	132.15	0.0075671	390.08	423.58	1.7891	0.94458	2.4910	205.92	12.796	15.699	0.024765
282.58	4.4392	865.30	0.0011557	219.05	224.18	1.0832	0.96749	2.9607	446.51	0.75736	84.476	0.097867	0.0028435	132.61	0.0075409	390.00	423.48	1.7884	0.94552	2.5011	205.84	12.780	15.714	0.024829
282.69	4.4506	864.54	0.0011567	219.32	224.47	1.0841	0.96778	2.9672	445.50	0.76207	84.305	0.097742	0.0028264	133.07	0.0075149	389.92	423.37	1.7878	0.94647	2.5112	205.76	12.763	15.729	0.024893
282.79	4.4621	863.78	0.0011577	219.58	224.75	1.0851	0.96808	2.9739	444.49	0.76679	84.135	0.097618	0.0028094	133.53	0.0074889	389.85	423.26	1.7871	0.94741	2.5214	205.68	12.747	15.745	0.024958
282.89	4.4735	863.02	0.0011587	219.84	225.03	1.0860	0.96838	2.9806	443.49	0.77154	83.965	0.097494	0.0027924	133.99	0.0074631	389.77	423.16	1.7864	0.94836	2.5316	205.60	12.730	15.760	0.025023
283.00	4.4849	862.26	0.0011597	220.11	225.31	1.0870	0.96868	2.9873	442.48	0.77632	83.796	0.097370	0.0027755	134.46	0.0074374	389.69	423.05	1.7857	0.94930	2.5420	205.53	12.714	15.775	0.025088
283.10	4.4964	861.51	0.0011608	220.37	225.59	1.0879	0.96898	2.9941	441.48	0.78112	83.627	0.097246	0.0027586	134.92	0.0074118	389.61	422.94	1.7850	0.95025	2.5525	205.45	12.697	15.791	0.025154
283.20	4.5078	860.75	0.0011618	220.63	225.87	1.0889	0.96928	3.0010	440.48	0.78594	83.458	0.097123	0.0027417	135.39	0.0073863	389.53	422.83	1.7843	0.95121	2.5630	205.37	12.681	15.806	0.025220
283.30	4.5192	859.99	0.0011628	220.89	226.15	1.0898	0.96958	3.0079	439.48	0.79078	83.289	0.097000	0.0027249	135.85	0.0073609	389.45	422.72	1.7837	0.95216	2.5736	205.29	12.664	15.822	0.025286
283.40	4.5307	859.23	0.0011638	221.15	226.43	1.0907	0.96988	3.0148	438.48	0.79565	83.121	0.096877	0.0027082	136.32	0.0073357	389.38	422.61	1.7830	0.95312	2.5843	205.21	12.648	15.837	0.025353
283.51	4.5421	858.46	0.0011649	221.42	226.71	1.0917	0.97018	3.0219	437.48	0.80055	82.954	0.096754	0.0026915	136.79	0.0073105	389.30	422.50	1.7823	0.95408	2.5951	205.13	12.631	15.853	0.025420
283.61	4.5535	857.70	0.0011659	221.68	226.99	1.0926	0.97048	3.0289	436.48	0.80547	82.786	0.096631	0.0026749	137.26	0.0072854	389.21	422.39	1.7816	0.95504	2.6060	205.05	12.615	15.868	0.025487
283.71	4.5650	856.94	0.0011669	221.94	227.27	1.0936	0.97079	3.0361	435.48	0.81042	82.619	0.096509	0.0026583	137.73	0.0072605	389.13	422.28	1.7809	0.95600	2.6169	204.97	12.599	15.884	0.025555
283.81	4.5764	856.18	0.0011680	222.20	227.55	1.0945	0.97109	3.0432	434.49	0.81539	82.452	0.096387	0.0026418	138.20	0.0072357	389.05	422.17	1.7802	0.95697	2.6280	204.89	12.582	15.900	0.025623
283.91	4.5878	855.41	0.0011690	222.46	227.83	1.0954	0.97140	3.0505	433.50	0.82038	82.286	0.096265	0.0026254	138.68	0.0072109	388.97	422.05	1.7795	0.95794	2.6391	204.81	12.566	15.916	0.025692
284.01	4.5993	854.65	0.0011701	222.72	228.10	1.0964	0.97170	3.0578	432.50	0.82541	82.120	0.096143	0.0026089	139.15	0.0071863	388.89	421.94	1.7789	0.95891	2.6504	204.73	12.549	15.931	0.025761
284.11	4.6107	853.88	0.0011711	222.98	228.38	1.0973	0.97201	3.0651	431.51	0.83046	81.954	0.096022	0.0025926	139.63	0.0071618	388.81	421.83	1.7782	0.95988	2.6617	204.65	12.533	15.947	0.025830
284.21	4.6221	853.12	0.0011722	223.25	228.66	1.0982	0.97232	3.0726	430.52	0.83553	81.789	0.095900	0.0025763	140.11	0.0071373	388.72	421.71	1.7775	0.96085	2.6731	204.57	12.517	15.963	0.025900
284.31	4.6336	852.35	0.0011732	223.51	228.94	1.0992	0.97263	3.0800	429.53	0.84063	81.623	0.095779	0.0025600	140.59	0.0071130	388.64	421.60	1.7768	0.96183	2.6847	204.49	12.500	15.979	0.025970
284.41	4.6450	851.58	0.0011743	223.77	229.22	1.1001	0.97294	3.0876	428.55	0.84576	81.459	0.095659	0.0025438	141.07	0.0070888	388.56	421.48	1.7761	0.96281	2.6963	204.41	12.484	15.995	0.026040
284.51	4.6564	850.81	0.0011753	224.03	229.50	1.1010	0.97325	3.0952	427.56	0.85091	81.294	0.095538	0.0025276	141.55	0.0070647	388.47	421.37	1.7754	0.96380	2.7080	204.33	12.467	16.011	0.026111
284.61	4.6679	850.04	0.0011764	224.29	229.78	1.1020	0.97356	3.1029	426.57	0.85610	81.130	0.095418	0.0025115	142.03	0.0070406	388.39	421.25	1.7747	0.96478	2.7198	204.25	12.451	16.027	0.026182
284.71	4.6793	849.27	0.0011775	224.55	230.06	1.1029	0.97387	3.1106	425.59	0.86130	80.966	0.095297	0.0024955	142.52	0.0070167	388.30	421.14	1.7740	0.96577	2.7318	204.17	12.435	16.044	0.026254
284.81	4.6907	848.50	0.0011785	224.81	230.34	1.1038	0.97418	3.1184	424.61	0.86654	80.802	0.095177	0.0024795	143.00	0.0069929	388.22	421.02	1.7733	0.96676	2.7438	204.09	12.418	16.060	0.026326
284.91	4.7022	847.73	0.0011796	225.07	230.62	1.1048	0.97450	3.1263	423.63	0.87180	80.639	0.095058	0.0024635	143.49	0.0069692	388.13	420.90	1.7727	0.96775	2.7559	204.01	12.402	16.076	0.026399
285.01	4.7136	846.96	0.0011807	225.33	230.89	1.1057	0.97481	3.1342	422.65	0.87710	80.476	0.094938	0.0024476	143.98	0.0069455	388.05	420.78	1.7720	0.96875	2.7682	203.93	12.385	16.093	0.026472
285.11	4.7250	846.19	0.0011818	225.59	231.17	1.1066	0.97513	3.1422	421.67	0.88242	80.313	0.094819	0.0024317	144.47	0.0069220	387.96	420.67	1.7713	0.96975	2.7805	203.85	12.369	16.109	0.026545
285.21	4.7365	845.41	0.0011829	225.85	231.45	1.1076	0.97545	3.1502	420.69	0.88777	80.151	0.094700	0.0024159	144.96	0.0068986	387.87	420.55	1.7706	0.97075	2.7930	203.77	12.353	16.125	0.026619
285.31	4.7479	844.64	0.0011839	226.11	231.73	1.1085	0.97577	3.1584	419.71	0.89314	79.988	0.094581	0.0024002	145.45	0.0068752	387.78	420.43	1.7699	0.97175	2.8055	203.68	12.336	16.142	0.026693
285.41	4.7593	843.86	0.0011850	226.37	232.01	1.1094	0.97609	3.1666	418.73	0.89855	79.826	0.094462	0.0023845	145.94	0.0068520	387.70	420.31	1.7692	0.97276	2.8182	203.60	12.320	16.158	0.026767
285.50	4.7707	843.09	0.0011861	226.63	232.29	1.1103	0.97641	3.1748	417.76	0.90398	79.665	0.094344	0.0023688	146.44	0.0068288	387.61	420.19	1.7685	0.97377	2.8310	203.52	12.303	16.175	0.026843
285.60	4.7822	842.31	0.0011872	226.89	232.56	1.1113	0.97673	3.1832	416.78	0.90945	79.503	0.094225	0.0023532	146.94	0.0068057	387.52	420.07	1.7678	0.97478	2.8439	203.44	12.287	16.192	0.026918
285.70	4.7936	841.53	0.0011883	227.15	232.84	1.1122	0.97706	3.1916	415.81	0.91494	79.342	0.094107	0.0023376	147.43	0.0067827	387.43	419.94	1.7671	0.97579	2.8569	203.36	12.271	16.208	0.026994
285.80	4.8050	840.75	0.0011894	227.41	233.12	1.1131	0.97738	3.2001	414.84	0.92047	79.182	0.093990	0.0023221	147.93	0.0067598	387.34	419.82	1.7664	0.97681	2.8701	203.28	12.254	16.225	0.027070
285.89	4.8165	839.97	0.0011905	227.67	233.40	1.1141	0.97771	3.2087	413.87	0.92602	79.021	0.093872	0.0023067	148.43	0.0067370	387.25	419.70	1.7657	0.97783	2.8834	203.19	12.238	16.242	0.027147
285.99	4.8279	839.19	0.0011916	227.92	233.68	1.1150	0.97803	3.2173	412.89	0.93161	78.861	0.093755	0.0022913	148.94	0.0067143	387.16	419.58	1.7650	0.97886	2.8967	203.11	12.221	16.259	0.027225
