Temperature (K)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/kg)	Enthalpy (l, kJ/kg)	Entropy (l, J/g*K)	Cv (l, J/g*K)	Cp (l, J/g*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/kg)	Enthalpy (v, kJ/kg)	Entropy (v, J/g*K)	Cv (v, J/g*K)	Cp (v, J/g*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
270.60	3.2555	942.41	0.0010611	190.38	193.84	0.97824	0.94050	2.4690	560.00	0.36994	104.91	0.11218	0.0049515	90.060	0.011104	396.12	432.27	1.8594	0.85547	1.7542	213.44	14.613	14.308	0.019540
270.69	3.2636	941.88	0.0010617	190.59	194.06	0.97902	0.94064	2.4715	559.16	0.37206	104.74	0.11207	0.0049344	90.322	0.011071	396.09	432.22	1.8589	0.85605	1.7579	213.39	14.599	14.317	0.019569
270.78	3.2717	941.35	0.0010623	190.80	194.28	0.97980	0.94079	2.4739	558.32	0.37418	104.58	0.11196	0.0049175	90.585	0.011039	396.06	432.17	1.8584	0.85664	1.7616	213.34	14.585	14.325	0.019599
270.87	3.2797	940.82	0.0010629	191.01	194.50	0.98058	0.94094	2.4764	557.48	0.37632	104.42	0.11185	0.0049005	90.849	0.011007	396.03	432.13	1.8579	0.85723	1.7654	213.29	14.571	14.334	0.019628
270.97	3.2879	940.29	0.0010635	191.22	194.72	0.98136	0.94108	2.4789	556.63	0.37846	104.25	0.11174	0.0048835	91.113	0.010975	396.00	432.08	1.8574	0.85782	1.7691	213.24	14.557	14.343	0.019658
271.06	3.2960	939.76	0.0010641	191.43	194.94	0.98214	0.94123	2.4814	555.79	0.38062	104.09	0.11163	0.0048665	91.378	0.010944	395.97	432.04	1.8569	0.85841	1.7729	213.20	14.543	14.352	0.019687
271.15	3.3041	939.23	0.0010647	191.64	195.16	0.98292	0.94138	2.4839	554.95	0.38278	103.93	0.11152	0.0048496	91.644	0.010912	395.93	431.99	1.8564	0.85900	1.7767	213.15	14.530	14.361	0.019717
271.24	3.3123	938.69	0.0010653	191.85	195.38	0.98370	0.94153	2.4864	554.10	0.38496	103.76	0.11142	0.0048327	91.911	0.010880	395.90	431.94	1.8559	0.85959	1.7805	213.10	14.516	14.370	0.019747
271.33	3.3205	938.16	0.0010659	192.06	195.60	0.98448	0.94169	2.4890	553.26	0.38714	103.60	0.11131	0.0048157	92.179	0.010848	395.87	431.89	1.8553	0.86019	1.7843	213.05	14.502	14.379	0.019777
271.42	3.3286	937.62	0.0010665	192.27	195.82	0.98527	0.94184	2.4915	552.41	0.38934	103.44	0.11120	0.0047988	92.447	0.010817	395.84	431.85	1.8548	0.86078	1.7882	213.00	14.488	14.388	0.019808
271.52	3.3368	937.09	0.0010671	192.48	196.04	0.98605	0.94199	2.4941	551.57	0.39154	103.27	0.11109	0.0047819	92.717	0.010786	395.81	431.80	1.8543	0.86138	1.7920	212.95	14.474	14.397	0.019838
271.61	3.3451	936.55	0.0010677	192.69	196.26	0.98683	0.94215	2.4967	550.72	0.39376	103.11	0.11098	0.0047651	92.987	0.010754	395.78	431.75	1.8538	0.86198	1.7959	212.90	14.460	14.406	0.019869
271.70	3.3533	936.02	0.0010684	192.90	196.48	0.98761	0.94231	2.4993	549.87	0.39598	102.95	0.11087	0.0047482	93.258	0.010723	395.74	431.70	1.8533	0.86257	1.7999	212.85	14.446	14.415	0.019899
271.79	3.3615	935.48	0.0010690	193.11	196.71	0.98840	0.94246	2.5019	549.03	0.39822	102.79	0.11076	0.0047313	93.530	0.010692	395.71	431.65	1.8528	0.86318	1.8038	212.80	14.432	14.424	0.019930
271.88	3.3698	934.94	0.0010696	193.32	196.93	0.98918	0.94262	2.5045	548.18	0.40046	102.62	0.11065	0.0047145	93.802	0.010661	395.68	431.60	1.8523	0.86378	1.8078	212.75	14.418	14.433	0.019961
271.98	3.3781	934.40	0.0010702	193.53	197.15	0.98996	0.94278	2.5072	547.33	0.40272	102.46	0.11054	0.0046976	94.076	0.010630	395.64	431.55	1.8518	0.86438	1.8118	212.70	14.404	14.442	0.019992
272.07	3.3864	933.86	0.0010708	193.74	197.37	0.99075	0.94295	2.5098	546.48	0.40499	102.30	0.11043	0.0046808	94.350	0.010599	395.61	431.50	1.8513	0.86498	1.8158	212.65	14.390	14.451	0.020023
272.16	3.3947	933.32	0.0010714	193.96	197.59	0.99153	0.94311	2.5125	545.63	0.40726	102.14	0.11033	0.0046640	94.625	0.010568	395.58	431.45	1.8508	0.86559	1.8198	212.60	14.377	14.461	0.020054
272.25	3.4030	932.78	0.0010721	194.17	197.82	0.99231	0.94327	2.5152	544.78	0.40955	101.98	0.11022	0.0046472	94.901	0.010537	395.54	431.40	1.8503	0.86620	1.8238	212.55	14.363	14.470	0.020086
272.34	3.4113	932.23	0.0010727	194.38	198.04	0.99310	0.94344	2.5179	543.93	0.41185	101.81	0.11011	0.0046304	95.178	0.010507	395.51	431.35	1.8498	0.86680	1.8279	212.49	14.349	14.479	0.020117
272.44	3.4197	931.69	0.0010733	194.59	198.26	0.99388	0.94360	2.5206	543.08	0.41416	101.65	0.11000	0.0046136	95.456	0.010476	395.48	431.30	1.8493	0.86741	1.8320	212.44	14.335	14.488	0.020149
272.53	3.4280	931.15	0.0010739	194.80	198.48	0.99467	0.94377	2.5233	542.23	0.41647	101.49	0.10989	0.0045969	95.735	0.010446	395.44	431.25	1.8488	0.86802	1.8361	212.39	14.321	14.497	0.020181
272.62	3.4364	930.60	0.0010746	195.01	198.71	0.99545	0.94394	2.5261	541.38	0.41880	101.33	0.10978	0.0045801	96.014	0.010415	395.41	431.20	1.8483	0.86864	1.8403	212.34	14.307	14.507	0.020213
272.71	3.4448	930.05	0.0010752	195.23	198.93	0.99624	0.94411	2.5289	540.53	0.42115	101.17	0.10967	0.0045634	96.295	0.010385	395.37	431.15	1.8477	0.86925	1.8445	212.29	14.293	14.516	0.020245
272.80	3.4532	929.51	0.0010758	195.44	199.15	0.99703	0.94428	2.5316	539.67	0.42350	101.01	0.10956	0.0045466	96.576	0.010355	395.34	431.09	1.8472	0.86986	1.8487	212.24	14.279	14.525	0.020277
272.89	3.4616	928.96	0.0010765	195.65	199.38	0.99781	0.94445	2.5344	538.82	0.42586	100.85	0.10945	0.0045299	96.858	0.010324	395.30	431.04	1.8467	0.87048	1.8529	212.19	14.265	14.535	0.020310
272.99	3.4701	928.41	0.0010771	195.86	199.60	0.99860	0.94462	2.5373	537.97	0.42824	100.69	0.10934	0.0045132	97.141	0.010294	395.27	430.99	1.8462	0.87110	1.8571	212.13	14.252	14.544	0.020342
273.08	3.4785	927.86	0.0010777	196.08	199.82	0.99939	0.94479	2.5401	537.11	0.43062	100.53	0.10923	0.0044965	97.425	0.010264	395.23	430.94	1.8457	0.87172	1.8614	212.08	14.238	14.554	0.020375
273.17	3.4870	927.31	0.0010784	196.29	200.05	1.0002	0.94497	2.5429	536.26	0.43302	100.37	0.10913	0.0044799	97.710	0.010234	395.19	430.88	1.8452	0.87234	1.8657	212.03	14.224	14.563	0.020408
273.26	3.4955	926.76	0.0010790	196.50	200.27	1.0010	0.94514	2.5458	535.40	0.43543	100.21	0.10902	0.0044632	97.996	0.010205	395.16	430.83	1.8447	0.87296	1.8700	211.98	14.210	14.573	0.020441
273.35	3.5040	926.21	0.0010797	196.71	200.50	1.0017	0.94532	2.5487	534.55	0.43785	100.04	0.10891	0.0044466	98.282	0.010175	395.12	430.77	1.8442	0.87358	1.8744	211.92	14.196	14.582	0.020474
273.45	3.5125	925.65	0.0010803	196.93	200.72	1.0025	0.94550	2.5516	533.69	0.44028	99.885	0.10880	0.0044299	98.570	0.010145	395.08	430.72	1.8436	0.87421	1.8787	211.87	14.182	14.592	0.020507
273.54	3.5210	925.10	0.0010810	197.14	200.95	1.0033	0.94568	2.5545	532.83	0.44272	99.725	0.10869	0.0044133	98.858	0.010115	395.05	430.66	1.8431	0.87483	1.8831	211.82	14.168	14.601	0.020541
273.63	3.5296	924.55	0.0010816	197.36	201.17	1.0041	0.94586	2.5574	531.98	0.44517	99.565	0.10858	0.0043967	99.148	0.010086	395.01	430.61	1.8426	0.87546	1.8876	211.77	14.154	14.611	0.020574
273.72	3.5381	923.99	0.0010823	197.57	201.40	1.0049	0.94604	2.5604	531.12	0.44764	99.406	0.10847	0.0043801	99.438	0.010057	394.97	430.55	1.8421	0.87609	1.8920	211.71	14.141	14.620	0.020608
273.81	3.5467	923.43	0.0010829	197.78	201.62	1.0057	0.94622	2.5633	530.26	0.45012	99.246	0.10836	0.0043635	99.729	0.010027	394.94	430.50	1.8416	0.87672	1.8965	211.66	14.127	14.630	0.020642
273.91	3.5553	922.88	0.0010836	198.00	201.85	1.0065	0.94640	2.5663	529.40	0.45261	99.087	0.10825	0.0043469	100.02	0.0099979	394.90	430.44	1.8411	0.87735	1.9010	211.61	14.113	14.640	0.020676
274.00	3.5639	922.32	0.0010842	198.21	202.08	1.0073	0.94658	2.5693	528.54	0.45511	98.928	0.10814	0.0043304	100.31	0.0099687	394.86	430.39	1.8405	0.87798	1.9055	211.55	14.099	14.650	0.020710
274.09	3.5725	921.76	0.0010849	198.43	202.30	1.0081	0.94677	2.5724	527.68	0.45762	98.769	0.10803	0.0043138	100.61	0.0099395	394.82	430.33	1.8400	0.87862	1.9101	211.50	14.085	14.659	0.020745
274.18	3.5812	921.20	0.0010855	198.64	202.53	1.0089	0.94695	2.5754	526.82	0.46015	98.610	0.10792	0.0042973	100.90	0.0099105	394.78	430.27	1.8395	0.87926	1.9147	211.45	14.071	14.669	0.020779
274.27	3.5898	920.64	0.0010862	198.85	202.75	1.0096	0.94714	2.5784	525.96	0.46269	98.451	0.10781	0.0042807	101.20	0.0098815	394.74	430.22	1.8390	0.87989	1.9193	211.39	14.057	14.679	0.020814
274.36	3.5985	920.07	0.0010869	199.07	202.98	1.0104	0.94733	2.5815	525.10	0.46524	98.292	0.10770	0.0042642	101.50	0.0098526	394.70	430.16	1.8385	0.88053	1.9240	211.34	14.043	14.689	0.020849
274.46	3.6072	919.51	0.0010875	199.28	203.21	1.0112	0.94752	2.5846	524.24	0.46780	98.133	0.10760	0.0042477	101.79	0.0098238	394.66	430.10	1.8379	0.88117	1.9286	211.28	14.030	14.698	0.020884
274.55	3.6159	918.95	0.0010882	199.50	203.43	1.0120	0.94770	2.5877	523.38	0.47038	97.975	0.10749	0.0042313	102.09	0.0097950	394.62	430.04	1.8374	0.88182	1.9333	211.23	14.016	14.708	0.020919
274.64	3.6246	918.38	0.0010889	199.71	203.66	1.0128	0.94789	2.5909	522.52	0.47297	97.817	0.10738	0.0042148	102.39	0.0097664	394.58	429.98	1.8369	0.88246	1.9381	211.17	14.002	14.718	0.020954
274.73	3.6333	917.81	0.0010895	199.93	203.89	1.0136	0.94809	2.5940	521.66	0.47557	97.658	0.10727	0.0041983	102.69	0.0097378	394.54	429.92	1.8364	0.88311	1.9428	211.12	13.988	14.728	0.020990
274.82	3.6421	917.25	0.0010902	200.15	204.12	1.0144	0.94828	2.5972	520.79	0.47819	97.500	0.10716	0.0041819	102.99	0.0097092	394.50	429.87	1.8358	0.88375	1.9476	211.06	13.974	14.738	0.021026
274.92	3.6509	916.68	0.0010909	200.36	204.34	1.0152	0.94847	2.6004	519.93	0.48081	97.342	0.10705	0.0041654	103.30	0.0096808	394.46	429.81	1.8353	0.88440	1.9524	211.01	13.960	14.748	0.021062
275.01	3.6596	916.11	0.0010916	200.58	204.57	1.0160	0.94866	2.6036	519.07	0.48345	97.184	0.10694	0.0041490	103.60	0.0096524	394.42	429.75	1.8348	0.88505	1.9573	210.95	13.946	14.758	0.021098
275.10	3.6684	915.54	0.0010923	200.79	204.80	1.0168	0.94886	2.6068	518.20	0.48611	97.027	0.10683	0.0041326	103.91	0.0096241	394.38	429.69	1.8343	0.88570	1.9622	210.90	13.932	14.768	0.021134
275.19	3.6772	914.97	0.0010929	201.01	205.03	1.0176	0.94906	2.6101	517.34	0.48877	96.869	0.10672	0.0041162	104.21	0.0095959	394.34	429.63	1.8337	0.88636	1.9671	210.84	13.919	14.778	0.021170
275.28	3.6861	914.40	0.0010936	201.23	205.26	1.0184	0.94925	2.6133	516.47	0.49145	96.711	0.10661	0.0040998	104.52	0.0095677	394.30	429.56	1.8332	0.88701	1.9720	210.79	13.905	14.788	0.021207
275.37	3.6949	913.83	0.0010943	201.44	205.49	1.0192	0.94945	2.6166	515.61	0.49415	96.554	0.10650	0.0040835	104.83	0.0095396	394.26	429.50	1.8327	0.88767	1.9770	210.73	13.891	14.799	0.021244
275.47	3.7038	913.25	0.0010950	201.66	205.72	1.0200	0.94965	2.6200	514.74	0.49685	96.397	0.10639	0.0040671	105.13	0.0095116	394.21	429.44	1.8321	0.88833	1.9820	210.68	13.877	14.809	0.021281
275.56	3.7126	912.68	0.0010957	201.88	205.94	1.0208	0.94985	2.6233	513.88	0.49957	96.239	0.10628	0.0040508	105.44	0.0094837	394.17	429.38	1.8316	0.88899	1.9871	210.62	13.863	14.819	0.021318
275.65	3.7215	912.10	0.0010964	202.09	206.17	1.0216	0.95005	2.6266	513.01	0.50231	96.082	0.10617	0.0040345	105.75	0.0094558	394.13	429.32	1.8311	0.88965	1.9921	210.56	13.849	14.829	0.021355
275.74	3.7304	911.52	0.0010971	202.31	206.40	1.0224	0.95025	2.6300	512.14	0.50506	95.925	0.10606	0.0040181	106.07	0.0094281	394.08	429.26	1.8305	0.89031	1.9972	210.51	13.835	14.840	0.021392
275.83	3.7393	910.95	0.0010978	202.53	206.63	1.0232	0.95045	2.6334	511.28	0.50782	95.768	0.10595	0.0040018	106.38	0.0094003	394.04	429.19	1.8300	0.89098	2.0024	210.45	13.821	14.850	0.021430
275.93	3.7483	910.37	0.0010985	202.75	206.86	1.0240	0.95065	2.6368	510.41	0.51059	95.612	0.10584	0.0039856	106.69	0.0093727	394.00	429.13	1.8295	0.89165	2.0076	210.39	13.807	14.860	0.021468
276.02	3.7572	909.79	0.0010992	202.96	207.09	1.0248	0.95086	2.6403	509.54	0.51338	95.455	0.10573	0.0039693	107.01	0.0093451	393.95	429.07	1.8289	0.89231	2.0128	210.34	13.793	14.871	0.021506
276.11	3.7662	909.21	0.0010999	203.18	207.32	1.0256	0.95106	2.6437	508.67	0.51619	95.298	0.10563	0.0039530	107.32	0.0093176	393.91	429.00	1.8284	0.89298	2.0180	210.28	13.780	14.881	0.021544
276.20	3.7752	908.62	0.0011006	203.40	207.56	1.0264	0.95127	2.6472	507.80	0.51901	95.142	0.10552	0.0039368	107.64	0.0092902	393.86	428.94	1.8279	0.89366	2.0233	210.22	13.766	14.891	0.021583
276.29	3.7842	908.04	0.0011013	203.62	207.79	1.0272	0.95147	2.6507	506.93	0.52184	94.986	0.10541	0.0039205	107.96	0.0092628	393.82	428.87	1.8273	0.89433	2.0286	210.17	13.752	14.902	0.021621
276.39	3.7932	907.46	0.0011020	203.84	208.02	1.0280	0.95168	2.6543	506.06	0.52469	94.829	0.10530	0.0039043	108.28	0.0092355	393.77	428.81	1.8268	0.89501	2.0339	210.11	13.738	14.912	0.021660
276.48	3.8022	906.87	0.0011027	204.06	208.25	1.0288	0.95189	2.6578	505.19	0.52755	94.673	0.10519	0.0038881	108.60	0.0092083	393.73	428.74	1.8263	0.89568	2.0393	210.05	13.724	14.923	0.021699
276.57	3.8113	906.29	0.0011034	204.28	208.48	1.0296	0.95210	2.6614	504.32	0.53043	94.517	0.10508	0.0038719	108.92	0.0091811	393.68	428.68	1.8257	0.89636	2.0447	209.99	13.710	14.934	0.021738
276.66	3.8203	905.70	0.0011041	204.49	208.71	1.0304	0.95231	2.6650	503.45	0.53332	94.361	0.10497	0.0038558	109.24	0.0091540	393.64	428.61	1.8252	0.89704	2.0502	209.94	13.696	14.944	0.021777
276.75	3.8294	905.11	0.0011048	204.71	208.94	1.0312	0.95252	2.6686	502.58	0.53622	94.205	0.10486	0.0038396	109.56	0.0091270	393.59	428.54	1.8246	0.89773	2.0557	209.88	13.682	14.955	0.021817
276.84	3.8385	904.52	0.0011056	204.93	209.18	1.0320	0.95273	2.6723	501.71	0.53915	94.050	0.10475	0.0038234	109.89	0.0091001	393.55	428.48	1.8241	0.89841	2.0612	209.82	13.668	14.965	0.021857
276.94	3.8476	903.93	0.0011063	205.15	209.41	1.0328	0.95294	2.6759	500.84	0.54208	93.894	0.10464	0.0038073	110.21	0.0090732	393.50	428.41	1.8236	0.89910	2.0668	209.76	13.654	14.976	0.021897
277.03	3.8567	903.34	0.0011070	205.37	209.64	1.0336	0.95315	2.6796	499.96	0.54503	93.738	0.10453	0.0037912	110.54	0.0090464	393.45	428.34	1.8230	0.89979	2.0724	209.70	13.640	14.987	0.021937
277.12	3.8659	902.75	0.0011077	205.59	209.87	1.0344	0.95337	2.6834	499.09	0.54800	93.583	0.10442	0.0037751	110.87	0.0090196	393.40	428.27	1.8225	0.90048	2.0780	209.64	13.626	14.998	0.021977
277.21	3.8750	902.15	0.0011085	205.81	210.11	1.0352	0.95358	2.6871	498.22	0.55099	93.428	0.10431	0.0037590	111.20	0.0089930	393.36	428.20	1.8219	0.90117	2.0837	209.58	13.612	15.009	0.022018
277.30	3.8842	901.56	0.0011092	206.03	210.34	1.0360	0.95380	2.6909	497.35	0.55398	93.272	0.10420	0.0037429	111.53	0.0089664	393.31	428.14	1.8214	0.90186	2.0894	209.53	13.598	15.019	0.022059
277.40	3.8934	900.96	0.0011099	206.25	210.57	1.0368	0.95401	2.6947	496.47	0.55700	93.117	0.10409	0.0037268	111.86	0.0089398	393.26	428.07	1.8208	0.90256	2.0952	209.47	13.584	15.030	0.022100
277.49	3.9026	900.37	0.0011107	206.47	210.81	1.0376	0.95423	2.6985	495.60	0.56003	92.962	0.10398	0.0037108	112.19	0.0089133	393.21	428.00	1.8203	0.90326	2.1010	209.41	13.570	15.041	0.022141
277.58	3.9118	899.77	0.0011114	206.70	211.04	1.0384	0.95445	2.7023	494.72	0.56308	92.807	0.10387	0.0036947	112.52	0.0088869	393.16	427.93	1.8197	0.90396	2.1068	209.35	13.556	15.052	0.022183
277.67	3.9211	899.17	0.0011121	206.92	211.28	1.0392	0.95466	2.7062	493.85	0.56614	92.652	0.10376	0.0036787	112.86	0.0088606	393.11	427.86	1.8192	0.90466	2.1127	209.29	13.542	15.063	0.022224
277.76	3.9303	898.57	0.0011129	207.14	211.51	1.0400	0.95488	2.7101	492.97	0.56922	92.497	0.10365	0.0036627	113.20	0.0088343	393.06	427.79	1.8186	0.90536	2.1186	209.23	13.528	15.074	0.022266
277.86	3.9396	897.97	0.0011136	207.36	211.75	1.0408	0.95510	2.7141	492.10	0.57231	92.343	0.10354	0.0036467	113.53	0.0088081	393.01	427.72	1.8181	0.90607	2.1246	209.17	13.514	15.085	0.022308
277.95	3.9489	897.36	0.0011144	207.58	211.98	1.0416	0.95532	2.7180	491.22	0.57543	92.188	0.10343	0.0036307	113.87	0.0087819	392.96	427.64	1.8175	0.90678	2.1306	209.11	13.500	15.096	0.022351
278.04	3.9582	896.76	0.0011151	207.80	212.22	1.0424	0.95555	2.7220	490.34	0.57856	92.034	0.10332	0.0036148	114.21	0.0087559	392.91	427.57	1.8170	0.90749	2.1366	209.05	13.486	15.108	0.022393
278.13	3.9675	896.16	0.0011159	208.02	212.45	1.0433	0.95577	2.7260	489.47	0.58170	91.879	0.10321	0.0035988	114.55	0.0087298	392.86	427.50	1.8164	0.90820	2.1427	208.99	13.472	15.119	0.022436
278.22	3.9769	895.55	0.0011166	208.25	212.69	1.0441	0.95599	2.7300	488.59	0.58486	91.725	0.10310	0.0035829	114.89	0.0087039	392.81	427.43	1.8159	0.90892	2.1489	208.93	13.458	15.130	0.022479
278.31	3.9862	894.94	0.0011174	208.47	212.92	1.0449	0.95621	2.7341	487.71	0.58804	91.570	0.10299	0.0035669	115.23	0.0086780	392.76	427.35	1.8153	0.90963	2.1551	208.87	13.444	15.141	0.022522
278.41	3.9956	894.33	0.0011182	208.69	213.16	1.0457	0.95644	2.7382	486.83	0.59124	91.416	0.10288	0.0035510	115.58	0.0086522	392.71	427.28	1.8148	0.91035	2.1613	208.80	13.430	15.153	0.022566
278.50	4.0050	893.72	0.0011189	208.92	213.40	1.0465	0.95666	2.7423	485.96	0.59445	91.262	0.10277	0.0035351	115.92	0.0086264	392.66	427.21	1.8142	0.91107	2.1675	208.74	13.416	15.164	0.022609
278.59	4.0144	893.11	0.0011197	209.14	213.63	1.0473	0.95689	2.7465	485.08	0.59769	91.108	0.10266	0.0035192	116.27	0.0086007	392.61	427.13	1.8137	0.91179	2.1739	208.68	13.402	15.175	0.022653
278.68	4.0238	892.50	0.0011204	209.36	213.87	1.0481	0.95712	2.7507	484.20	0.60094	90.954	0.10255	0.0035034	116.62	0.0085751	392.55	427.06	1.8131	0.91252	2.1802	208.62	13.388	15.187	0.022698
278.77	4.0332	891.89	0.0011212	209.59	214.11	1.0489	0.95735	2.7549	483.32	0.60420	90.800	0.10244	0.0034875	116.97	0.0085495	392.50	426.98	1.8125	0.91324	2.1866	208.56	13.374	15.198	0.022742
278.87	4.0427	891.27	0.0011220	209.81	214.35	1.0497	0.95757	2.7591	482.44	0.60749	90.646	0.10233	0.0034717	117.32	0.0085240	392.45	426.91	1.8120	0.91397	2.1931	208.50	13.360	15.210	0.022787
278.96	4.0521	890.66	0.0011228	210.03	214.58	1.0506	0.95780	2.7634	481.56	0.61079	90.493	0.10222	0.0034559	117.67	0.0084985	392.39	426.83	1.8114	0.91471	2.1996	208.43	13.346	15.221	0.022832
279.05	4.0616	890.04	0.0011235	210.26	214.82	1.0514	0.95803	2.7677	480.68	0.61411	90.339	0.10211	0.0034401	118.02	0.0084732	392.34	426.76	1.8109	0.91544	2.2061	208.37	13.332	15.233	0.022877
279.14	4.0711	889.42	0.0011243	210.48	215.06	1.0522	0.95826	2.7720	479.80	0.61745	90.186	0.10200	0.0034243	118.37	0.0084478	392.29	426.68	1.8103	0.91617	2.2127	208.31	13.317	15.245	0.022922
279.23	4.0806	888.80	0.0011251	210.71	215.30	1.0530	0.95850	2.7764	478.92	0.62081	90.032	0.10189	0.0034085	118.73	0.0084226	392.23	426.60	1.8097	0.91691	2.2194	208.25	13.303	15.256	0.022968
279.33	4.0902	888.18	0.0011259	210.93	215.54	1.0538	0.95873	2.7808	478.03	0.62419	89.879	0.10178	0.0033927	119.09	0.0083974	392.18	426.52	1.8092	0.91765	2.2261	208.18	13.289	15.268	0.023014
279.42	4.0997	887.56	0.0011267	211.16	215.78	1.0546	0.95896	2.7852	477.15	0.62758	89.725	0.10167	0.0033770	119.44	0.0083722	392.12	426.45	1.8086	0.91840	2.2328	208.12	13.275	15.280	0.023060
279.51	4.1093	886.94	0.0011275	211.38	216.01	1.0555	0.95919	2.7897	476.27	0.63100	89.572	0.10156	0.0033612	119.80	0.0083471	392.07	426.37	1.8080	0.91914	2.2396	208.06	13.261	15.292	0.023107
279.60	4.1189	886.31	0.0011283	211.61	216.25	1.0563	0.95943	2.7942	475.39	0.63443	89.419	0.10145	0.0033455	120.16	0.0083221	392.01	426.29	1.8075	0.91989	2.2465	208.00	13.247	15.303	0.023153
279.69	4.1285	885.69	0.0011291	211.83	216.49	1.0571	0.95966	2.7987	474.50	0.63788	89.266	0.10134	0.0033298	120.52	0.0082972	391.95	426.21	1.8069	0.92064	2.2534	207.93	13.232	15.315	0.023200
279.78	4.1381	885.06	0.0011299	212.06	216.73	1.0579	0.95990	2.8033	473.62	0.64136	89.113	0.10123	0.0033141	120.89	0.0082722	391.90	426.13	1.8063	0.92139	2.2603	207.87	13.218	15.327	0.023248
279.88	4.1477	884.43	0.0011307	212.28	216.97	1.0587	0.96014	2.8079	472.73	0.64485	88.960	0.10112	0.0032984	121.25	0.0082474	391.84	426.05	1.8058	0.92214	2.2673	207.80	13.204	15.339	0.023295
279.97	4.1574	883.80	0.0011315	212.51	217.22	1.0596	0.96038	2.8125	471.85	0.64836	88.807	0.10101	0.0032828	121.62	0.0082226	391.78	425.97	1.8052	0.92290	2.2744	207.74	13.190	15.351	0.023343
280.06	4.1670	883.17	0.0011323	212.74	217.46	1.0604	0.96061	2.8172	470.97	0.65189	88.654	0.10090	0.0032671	121.98	0.0081979	391.73	425.89	1.8046	0.92366	2.2815	207.68	13.176	15.363	0.023391
280.15	4.1767	882.54	0.0011331	212.96	217.70	1.0612	0.96085	2.8219	470.08	0.65544	88.501	0.10079	0.0032515	122.35	0.0081732	391.67	425.81	1.8040	0.92442	2.2887	207.61	13.161	15.376	0.023439
280.24	4.1864	881.91	0.0011339	213.19	217.94	1.0620	0.96109	2.8266	469.20	0.65902	88.348	0.10068	0.0032359	122.72	0.0081486	391.61	425.72	1.8035	0.92518	2.2959	207.55	13.147	15.388	0.023488
280.34	4.1962	881.27	0.0011347	213.42	218.18	1.0628	0.96133	2.8314	468.31	0.66261	88.196	0.10057	0.0032203	123.09	0.0081241	391.55	425.64	1.8029	0.92595	2.3032	207.48	13.133	15.400	0.023537
280.43	4.2059	880.63	0.0011355	213.65	218.42	1.0637	0.96158	2.8362	467.42	0.66622	88.043	0.10046	0.0032047	123.46	0.0080996	391.49	425.56	1.8023	0.92672	2.3105	207.42	13.119	15.412	0.023586
280.52	4.2156	880.00	0.0011364	213.87	218.66	1.0645	0.96182	2.8410	466.54	0.66985	87.890	0.10035	0.0031891	123.84	0.0080752	391.43	425.48	1.8017	0.92749	2.3179	207.35	13.104	15.424	0.023635
280.61	4.2254	879.36	0.0011372	214.10	218.91	1.0653	0.96206	2.8459	465.65	0.67351	87.738	0.10024	0.0031736	124.21	0.0080508	391.37	425.39	1.8012	0.92826	2.3254	207.29	13.090	15.437	0.023685
280.70	4.2352	878.72	0.0011380	214.33	219.15	1.0661	0.96231	2.8508	464.76	0.67719	87.585	0.10013	0.0031580	124.59	0.0080265	391.31	425.31	1.8006	0.92904	2.3329	207.22	13.076	15.449	0.023735
280.79	4.2450	878.08	0.0011389	214.56	219.39	1.0670	0.96255	2.8558	463.87	0.68088	87.433	0.10002	0.0031425	124.97	0.0080022	391.25	425.22	1.8000	0.92982	2.3405	207.16	13.061	15.462	0.023786
280.89	4.2548	877.43	0.0011397	214.79	219.64	1.0678	0.96280	2.8608	462.99	0.68460	87.281	0.099907	0.0031270	125.34	0.0079780	391.19	425.14	1.7994	0.93060	2.3481	207.09	13.047	15.474	0.023836
280.98	4.2647	876.79	0.0011405	215.02	219.88	1.0686	0.96304	2.8658	462.10	0.68834	87.128	0.099797	0.0031115	125.73	0.0079539	391.13	425.05	1.7988	0.93138	2.3558	207.02	13.033	15.487	0.023887
281.07	4.2745	876.14	0.0011414	215.25	220.12	1.0695	0.96329	2.8709	461.21	0.69210	86.976	0.099686	0.0030961	126.11	0.0079298	391.07	424.97	1.7982	0.93217	2.3636	206.96	13.018	15.499	0.023938
281.16	4.2844	875.49	0.0011422	215.47	220.37	1.0703	0.96354	2.8760	460.32	0.69589	86.824	0.099576	0.0030806	126.49	0.0079057	391.01	424.88	1.7977	0.93296	2.3714	206.89	13.004	15.512	0.023990
281.25	4.2943	874.85	0.0011431	215.70	220.61	1.0711	0.96379	2.8812	459.43	0.69969	86.672	0.099466	0.0030651	126.88	0.0078817	390.95	424.79	1.7971	0.93375	2.3793	206.83	12.989	15.525	0.024042
